Date,Year,Month,Hour,Rhr,Ihr,Soil,ET0,ET0rain,ET Tech->,Ihrschedule
10/16/2011 0:00,2011,10,0,0,1.08,sandy loam,0.006,0.001,,0
10/16/2011 1:00,2011,10,1,0,0,sandy loam,0.006,0.002,,0
10/16/2011 2:00,2011,10,2,0,0,sandy loam,0.006,0.001,,0
10/16/2011 3:00,2011,10,3,0,0,sandy loam,0.006,0.002,,0
10/16/2011 4:00,2011,10,4,0,0,sandy loam,0.006,0.002,,0
10/16/2011 5:00,2011,10,5,0,0,sandy loam,0.006,0.003,,1
10/16/2011 6:00,2011,10,6,0,0,sandy loam,0.006,0.002,,0
10/16/2011 7:00,2011,10,7,0,0,sandy loam,0.006,0.006,,0
10/16/2011 8:00,2011,10,8,0,0,sandy loam,0.006,0.01,,0
10/16/2011 9:00,2011,10,9,0,0,sandy loam,0.006,0.013,,0
10/16/2011 10:00,2011,10,10,0.0254,0,sandy loam,0.006,0.014,,0
10/16/2011 11:00,2011,10,11,0,0,sandy loam,0.006,0.015,,0
10/16/2011 12:00,2011,10,12,0.1524,0,sandy loam,0.006,0.013,,0
10/16/2011 13:00,2011,10,13,0.0762,0,sandy loam,0.006,0.007,,0
10/16/2011 14:00,2011,10,14,0.3048,0,sandy loam,0.006,0.006,,0
10/16/2011 15:00,2011,10,15,0.0762,0,sandy loam,0.006,0.006,,0
10/16/2011 16:00,2011,10,16,0.127,0,sandy loam,0.006,0.005,,0
10/16/2011 17:00,2011,10,17,0.8128,0,sandy loam,0.006,0.001,,0
10/16/2011 18:00,2011,10,18,0.7366,0,sandy loam,0.006,0,,0
10/16/2011 19:00,2011,10,19,2.5654,0,sandy loam,0.006,0,,0
10/16/2011 20:00,2011,10,20,0.762,0,sandy loam,0.006,0,,0
10/16/2011 21:00,2011,10,21,0.254,0,sandy loam,0.006,0,,0
10/16/2011 22:00,2011,10,22,0.0762,0,sandy loam,0.006,0,,0
10/16/2011 23:00,2011,10,23,0.0762,0,sandy loam,0.006,0,,0
10/17/2011 0:00,2011,10,0,0.1524,0,sandy loam,0.005,0,,0
10/17/2011 1:00,2011,10,1,0.254,0,sandy loam,0.005,0,,0
10/17/2011 2:00,2011,10,2,0.1524,0,sandy loam,0.005,0,,0
10/17/2011 3:00,2011,10,3,0.1016,0,sandy loam,0.005,0,,0
10/17/2011 4:00,2011,10,4,0.0762,0,sandy loam,0.005,0,,0
10/17/2011 5:00,2011,10,5,0.127,0,sandy loam,0.005,0.001,,0
10/17/2011 6:00,2011,10,6,0,0,sandy loam,0.005,0.001,,0
10/17/2011 7:00,2011,10,7,0,0,sandy loam,0.005,0.002,,0
10/17/2011 8:00,2011,10,8,0.0508,0,sandy loam,0.005,0.006,,0
10/17/2011 9:00,2011,10,9,0.0762,0,sandy loam,0.005,0.006,,0
10/17/2011 10:00,2011,10,10,0.0508,0,sandy loam,0.005,0.008,,0
10/17/2011 11:00,2011,10,11,0.0254,0,sandy loam,0.005,0.011,,0
10/17/2011 12:00,2011,10,12,0.1016,0,sandy loam,0.005,0.01,,0
10/17/2011 13:00,2011,10,13,0.0762,0,sandy loam,0.005,0.011,,0
10/17/2011 14:00,2011,10,14,0,0,sandy loam,0.005,0.009,,0
10/17/2011 15:00,2011,10,15,0.1016,0,sandy loam,0.005,0.007,,0
10/17/2011 16:00,2011,10,16,0.1016,0,sandy loam,0.005,0.002,,0
10/17/2011 17:00,2011,10,17,0.0762,0,sandy loam,0.005,0.001,,0
10/17/2011 18:00,2011,10,18,0.0254,0,sandy loam,0.005,0,,0
10/17/2011 19:00,2011,10,19,0,0,sandy loam,0.005,0,,0
10/17/2011 20:00,2011,10,20,0,0,sandy loam,0.005,0,,0
10/17/2011 21:00,2011,10,21,0,0,sandy loam,0.005,0,,0
10/17/2011 22:00,2011,10,22,0,0,sandy loam,0.005,0,,0
10/17/2011 23:00,2011,10,23,0,0,sandy loam,0.005,0.001,,0
10/18/2011 0:00,2011,10,0,0,0,sandy loam,0.004,0.001,,0
10/18/2011 1:00,2011,10,1,0.0254,0,sandy loam,0.004,0,,0
10/18/2011 2:00,2011,10,2,0.1524,0,sandy loam,0.004,0,,0
10/18/2011 3:00,2011,10,3,0.1016,0,sandy loam,0.004,0,,0
10/18/2011 4:00,2011,10,4,0.0508,0,sandy loam,0.004,0,,0
10/18/2011 5:00,2011,10,5,0.1778,0,sandy loam,0.004,0,,0
10/18/2011 6:00,2011,10,6,0.1016,0,sandy loam,0.004,0,,0
10/18/2011 7:00,2011,10,7,0.1778,0,sandy loam,0.004,0.001,,0
10/18/2011 8:00,2011,10,8,0,0,sandy loam,0.004,0.006,,0
10/18/2011 9:00,2011,10,9,0,0,sandy loam,0.004,0.009,,0
10/18/2011 10:00,2011,10,10,0.1778,0,sandy loam,0.004,0.011,,0
10/18/2011 11:00,2011,10,11,0,0,sandy loam,0.004,0.008,,0
10/18/2011 12:00,2011,10,12,0,0,sandy loam,0.004,0.005,,0
10/18/2011 13:00,2011,10,13,0,0,sandy loam,0.004,0.005,,0
10/18/2011 14:00,2011,10,14,0,0,sandy loam,0.004,0.003,,0
10/18/2011 15:00,2011,10,15,0,0,sandy loam,0.004,0.002,,0
10/18/2011 16:00,2011,10,16,0.0254,0,sandy loam,0.004,0.002,,0
10/18/2011 17:00,2011,10,17,0.1524,0,sandy loam,0.004,0.002,,0
10/18/2011 18:00,2011,10,18,0.1016,0,sandy loam,0.004,0.001,,0
10/18/2011 19:00,2011,10,19,0.0254,0,sandy loam,0.004,0.001,,0
10/18/2011 20:00,2011,10,20,0.0254,0,sandy loam,0.004,0.001,,0
10/18/2011 21:00,2011,10,21,0,0,sandy loam,0.004,0.002,,0
10/18/2011 22:00,2011,10,22,0.0254,0,sandy loam,0.004,0.002,,0
10/18/2011 23:00,2011,10,23,0,0,sandy loam,0.004,0.003,,0
10/19/2011 0:00,2011,10,0,0,0,sandy loam,0.005,0.003,,0
10/19/2011 1:00,2011,10,1,0,0,sandy loam,0.005,0.003,,0
10/19/2011 2:00,2011,10,2,0.1016,0,sandy loam,0.005,0.002,,0
10/19/2011 3:00,2011,10,3,0.127,0,sandy loam,0.005,0.002,,0
10/19/2011 4:00,2011,10,4,0,0,sandy loam,0.005,0.002,,0
10/19/2011 5:00,2011,10,5,0.0508,0,sandy loam,0.005,0.003,,0
10/19/2011 6:00,2011,10,6,0.1524,0,sandy loam,0.005,0.002,,0
10/19/2011 7:00,2011,10,7,0.3302,0,sandy loam,0.005,0.001,,0
10/19/2011 8:00,2011,10,8,0.0508,0,sandy loam,0.005,0.001,,0
10/19/2011 9:00,2011,10,9,0.127,0,sandy loam,0.005,0.001,,0
10/19/2011 10:00,2011,10,10,0.2032,0,sandy loam,0.005,0.001,,0
10/19/2011 11:00,2011,10,11,0.254,0,sandy loam,0.005,0,,0
10/19/2011 12:00,2011,10,12,0.2032,0,sandy loam,0.005,0.001,,0
10/19/2011 13:00,2011,10,13,0.0254,0,sandy loam,0.005,0.003,,0
10/19/2011 14:00,2011,10,14,0,0,sandy loam,0.005,0.011,,0
10/19/2011 15:00,2011,10,15,0,0,sandy loam,0.005,0.01,,0
10/19/2011 16:00,2011,10,16,0,0,sandy loam,0.005,0.004,,0
10/19/2011 17:00,2011,10,17,0,0,sandy loam,0.005,0.003,,0
10/19/2011 18:00,2011,10,18,0,0,sandy loam,0.005,0.002,,0
10/19/2011 19:00,2011,10,19,0,0,sandy loam,0.005,0.002,,0
10/19/2011 20:00,2011,10,20,0,0,sandy loam,0.005,0.002,,0
10/19/2011 21:00,2011,10,21,0,0,sandy loam,0.005,0.003,,0
10/19/2011 22:00,2011,10,22,0,0,sandy loam,0.005,0.003,,0
10/19/2011 23:00,2011,10,23,0,0,sandy loam,0.005,0.004,,0
10/20/2011 0:00,2011,10,0,0,1.05,sandy loam,0.01,0.003,,0
10/20/2011 1:00,2011,10,1,0,0,sandy loam,0.01,0.003,,0
10/20/2011 2:00,2011,10,2,0,0,sandy loam,0.01,0.001,,0
10/20/2011 3:00,2011,10,3,0,0,sandy loam,0.01,0,,0
10/20/2011 4:00,2011,10,4,0,0,sandy loam,0.01,0,,0
10/20/2011 5:00,2011,10,5,0,0,sandy loam,0.01,0,,1
10/20/2011 6:00,2011,10,6,0,0,sandy loam,0.01,0,,0
10/20/2011 7:00,2011,10,7,0,0,sandy loam,0.01,0.006,,0
10/20/2011 8:00,2011,10,8,0,0,sandy loam,0.01,0.018,,0
10/20/2011 9:00,2011,10,9,0,0,sandy loam,0.01,0.024,,0
10/20/2011 10:00,2011,10,10,0,0,sandy loam,0.01,0.04,,0
10/20/2011 11:00,2011,10,11,0,0,sandy loam,0.01,0.039,,0
10/20/2011 12:00,2011,10,12,0,0,sandy loam,0.01,0.038,,0
10/20/2011 13:00,2011,10,13,0,0,sandy loam,0.01,0.037,,0
10/20/2011 14:00,2011,10,14,0,0,sandy loam,0.01,0.03,,0
10/20/2011 15:00,2011,10,15,0,0,sandy loam,0.01,0.028,,0
10/20/2011 16:00,2011,10,16,0,0,sandy loam,0.01,0.016,,0
10/20/2011 17:00,2011,10,17,0,0,sandy loam,0.01,0.004,,0
10/20/2011 18:00,2011,10,18,0,0,sandy loam,0.01,0.001,,0
10/20/2011 19:00,2011,10,19,0,0,sandy loam,0.01,0.002,,0
10/20/2011 20:00,2011,10,20,0,0,sandy loam,0.01,0.002,,0
10/20/2011 21:00,2011,10,21,0,0,sandy loam,0.01,0.001,,0
10/20/2011 22:00,2011,10,22,0,0,sandy loam,0.01,0,,0
10/20/2011 23:00,2011,10,23,0,0,sandy loam,0.01,0,,0
10/21/2011 0:00,2011,10,0,0,0,sandy loam,0.011,0,,0
10/21/2011 1:00,2011,10,1,0,0,sandy loam,0.011,0,,0
10/21/2011 2:00,2011,10,2,0,0,sandy loam,0.011,0,,0
10/21/2011 3:00,2011,10,3,0,0,sandy loam,0.011,0,,0
10/21/2011 4:00,2011,10,4,0,0,sandy loam,0.011,0,,0
10/21/2011 5:00,2011,10,5,0,0,sandy loam,0.011,0.001,,0
10/21/2011 6:00,2011,10,6,0,0,sandy loam,0.011,0.002,,0
10/21/2011 7:00,2011,10,7,0,0,sandy loam,0.011,0.008,,0
10/21/2011 8:00,2011,10,8,0,0,sandy loam,0.011,0.019,,0
10/21/2011 9:00,2011,10,9,0,0,sandy loam,0.011,0.033,,0
10/21/2011 10:00,2011,10,10,0,0,sandy loam,0.011,0.044,,0
10/21/2011 11:00,2011,10,11,0,0,sandy loam,0.011,0.049,,0
10/21/2011 12:00,2011,10,12,0,0,sandy loam,0.011,0.051,,0
10/21/2011 13:00,2011,10,13,0,0,sandy loam,0.011,0.049,,0
10/21/2011 14:00,2011,10,14,0,0,sandy loam,0.011,0.044,,0
10/21/2011 15:00,2011,10,15,0,0,sandy loam,0.011,0.035,,0
10/21/2011 16:00,2011,10,16,0,0,sandy loam,0.011,0.023,,0
10/21/2011 17:00,2011,10,17,0,0,sandy loam,0.011,0.008,,0
10/21/2011 18:00,2011,10,18,0,0,sandy loam,0.011,0.002,,0
10/21/2011 19:00,2011,10,19,0,0,sandy loam,0.011,0,,0
10/21/2011 20:00,2011,10,20,0,0,sandy loam,0.011,0,,0
10/21/2011 21:00,2011,10,21,0,0,sandy loam,0.011,0,,0
10/21/2011 22:00,2011,10,22,0,0,sandy loam,0.011,0,,0
10/21/2011 23:00,2011,10,23,0,0,sandy loam,0.011,0,,0
10/22/2011 0:00,2011,10,0,0,0,sandy loam,0.011,0,,0
10/22/2011 1:00,2011,10,1,0,0,sandy loam,0.011,0,,0
10/22/2011 2:00,2011,10,2,0,0,sandy loam,0.011,0,,0
10/22/2011 3:00,2011,10,3,0,0,sandy loam,0.011,0,,0
10/22/2011 4:00,2011,10,4,0,0,sandy loam,0.011,0,,0
10/22/2011 5:00,2011,10,5,0,0,sandy loam,0.011,0,,0
10/22/2011 6:00,2011,10,6,0,0,sandy loam,0.011,0.002,,0
10/22/2011 7:00,2011,10,7,0,0,sandy loam,0.011,0.008,,0
10/22/2011 8:00,2011,10,8,0,0,sandy loam,0.011,0.019,,0
10/22/2011 9:00,2011,10,9,0,0,sandy loam,0.011,0.03,,0
10/22/2011 10:00,2011,10,10,0,0,sandy loam,0.011,0.039,,0
10/22/2011 11:00,2011,10,11,0,0,sandy loam,0.011,0.046,,0
10/22/2011 12:00,2011,10,12,0,0,sandy loam,0.011,0.049,,0
10/22/2011 13:00,2011,10,13,0,0,sandy loam,0.011,0.048,,0
10/22/2011 14:00,2011,10,14,0,0,sandy loam,0.011,0.032,,0
10/22/2011 15:00,2011,10,15,0,0,sandy loam,0.011,0.021,,0
10/22/2011 16:00,2011,10,16,0,0,sandy loam,0.011,0.013,,0
10/22/2011 17:00,2011,10,17,0,0,sandy loam,0.011,0.004,,0
10/22/2011 18:00,2011,10,18,0,0,sandy loam,0.011,0.001,,0
10/22/2011 19:00,2011,10,19,0,0,sandy loam,0.011,0,,0
10/22/2011 20:00,2011,10,20,0,0,sandy loam,0.011,0,,0
10/22/2011 21:00,2011,10,21,0,0,sandy loam,0.011,0,,0
10/22/2011 22:00,2011,10,22,0,0,sandy loam,0.011,0,,0
10/22/2011 23:00,2011,10,23,0,0,sandy loam,0.011,0.001,,0
10/23/2011 0:00,2011,10,0,0,1.06,sandy loam,0.01,0,,0
10/23/2011 1:00,2011,10,1,0,0,sandy loam,0.01,0,,0
10/23/2011 2:00,2011,10,2,0,0,sandy loam,0.01,0,,0
10/23/2011 3:00,2011,10,3,0,0,sandy loam,0.01,0,,0
10/23/2011 4:00,2011,10,4,0,0,sandy loam,0.01,0,,0
10/23/2011 5:00,2011,10,5,0,0,sandy loam,0.01,0,,1
10/23/2011 6:00,2011,10,6,0,0,sandy loam,0.01,0.001,,0
10/23/2011 7:00,2011,10,7,0,0,sandy loam,0.01,0.005,,0
10/23/2011 8:00,2011,10,8,0,0,sandy loam,0.01,0.014,,0
10/23/2011 9:00,2011,10,9,0,0,sandy loam,0.01,0.03,,0
10/23/2011 10:00,2011,10,10,0,0,sandy loam,0.01,0.04,,0
10/23/2011 11:00,2011,10,11,0,0,sandy loam,0.01,0.039,,0
10/23/2011 12:00,2011,10,12,0,0,sandy loam,0.01,0.025,,0
10/23/2011 13:00,2011,10,13,0,0,sandy loam,0.01,0.022,,0
10/23/2011 14:00,2011,10,14,0,0,sandy loam,0.01,0.015,,0
10/23/2011 15:00,2011,10,15,0,0,sandy loam,0.01,0.021,,0
10/23/2011 16:00,2011,10,16,0,0,sandy loam,0.01,0.012,,0
10/23/2011 17:00,2011,10,17,0,0,sandy loam,0.01,0.005,,0
10/23/2011 18:00,2011,10,18,0,0,sandy loam,0.01,0.003,,0
10/23/2011 19:00,2011,10,19,0,0,sandy loam,0.01,0.002,,0
10/23/2011 20:00,2011,10,20,0,0,sandy loam,0.01,0.003,,0
10/23/2011 21:00,2011,10,21,0,0,sandy loam,0.01,0.003,,0
10/23/2011 22:00,2011,10,22,0,0,sandy loam,0.01,0.004,,0
10/23/2011 23:00,2011,10,23,0,0,sandy loam,0.01,0.003,,0
10/24/2011 0:00,2011,10,0,0,0,sandy loam,0.011,0.002,,0
10/24/2011 1:00,2011,10,1,0,0,sandy loam,0.011,0.003,,0
10/24/2011 2:00,2011,10,2,0,0,sandy loam,0.011,0.003,,0
10/24/2011 3:00,2011,10,3,0,0,sandy loam,0.011,0.002,,0
10/24/2011 4:00,2011,10,4,0,0,sandy loam,0.011,0.003,,0
10/24/2011 5:00,2011,10,5,0,0,sandy loam,0.011,0.003,,0
10/24/2011 6:00,2011,10,6,0,0,sandy loam,0.011,0.004,,0
10/24/2011 7:00,2011,10,7,0,0,sandy loam,0.011,0.006,,0
10/24/2011 8:00,2011,10,8,0,0,sandy loam,0.011,0.011,,0
10/24/2011 9:00,2011,10,9,0,0,sandy loam,0.011,0.021,,0
10/24/2011 10:00,2011,10,10,0,0,sandy loam,0.011,0.033,,0
10/24/2011 11:00,2011,10,11,0,0,sandy loam,0.011,0.035,,0
10/24/2011 12:00,2011,10,12,0,0,sandy loam,0.011,0.051,,0
10/24/2011 13:00,2011,10,13,0,0,sandy loam,0.011,0.04,,0
10/24/2011 14:00,2011,10,14,0,0,sandy loam,0.011,0.042,,0
10/24/2011 15:00,2011,10,15,0,0,sandy loam,0.011,0.026,,0
10/24/2011 16:00,2011,10,16,0,0,sandy loam,0.011,0.017,,0
10/24/2011 17:00,2011,10,17,0,0,sandy loam,0.011,0.009,,0
10/24/2011 18:00,2011,10,18,0,0,sandy loam,0.011,0.003,,0
10/24/2011 19:00,2011,10,19,0,0,sandy loam,0.011,0.003,,0
10/24/2011 20:00,2011,10,20,0,0,sandy loam,0.011,0.002,,0
10/24/2011 21:00,2011,10,21,0,0,sandy loam,0.011,0.002,,0
10/24/2011 22:00,2011,10,22,0,0,sandy loam,0.011,0.002,,0
10/24/2011 23:00,2011,10,23,0,0,sandy loam,0.011,0.002,,0
10/25/2011 0:00,2011,10,0,0,0,sandy loam,0.012,0.001,,0
10/25/2011 1:00,2011,10,1,0,0,sandy loam,0.012,0.002,,0
10/25/2011 2:00,2011,10,2,0,0,sandy loam,0.012,0.002,,0
10/25/2011 3:00,2011,10,3,0,0,sandy loam,0.012,0.001,,0
10/25/2011 4:00,2011,10,4,0,0,sandy loam,0.012,0.001,,0
10/25/2011 5:00,2011,10,5,0,0,sandy loam,0.012,0.001,,0
10/25/2011 6:00,2011,10,6,0,0,sandy loam,0.012,0.003,,0
10/25/2011 7:00,2011,10,7,0,0,sandy loam,0.012,0.007,,0
10/25/2011 8:00,2011,10,8,0,0,sandy loam,0.012,0.017,,0
10/25/2011 9:00,2011,10,9,0,0,sandy loam,0.012,0.029,,0
10/25/2011 10:00,2011,10,10,0,0,sandy loam,0.012,0.042,,0
10/25/2011 11:00,2011,10,11,0,0,sandy loam,0.012,0.049,,0
10/25/2011 12:00,2011,10,12,0,0,sandy loam,0.012,0.053,,0
10/25/2011 13:00,2011,10,13,0,0,sandy loam,0.012,0.045,,0
10/25/2011 14:00,2011,10,14,0,0,sandy loam,0.012,0.044,,0
10/25/2011 15:00,2011,10,15,0,0,sandy loam,0.012,0.033,,0
10/25/2011 16:00,2011,10,16,0,0,sandy loam,0.012,0.022,,0
10/25/2011 17:00,2011,10,17,0,0,sandy loam,0.012,0.009,,0
10/25/2011 18:00,2011,10,18,0,0,sandy loam,0.012,0.003,,0
10/25/2011 19:00,2011,10,19,0,0,sandy loam,0.012,0.001,,0
10/25/2011 20:00,2011,10,20,0,0,sandy loam,0.012,0,,0
10/25/2011 21:00,2011,10,21,0,0,sandy loam,0.012,0,,0
10/25/2011 22:00,2011,10,22,0,0,sandy loam,0.012,0,,0
10/25/2011 23:00,2011,10,23,0,0,sandy loam,0.012,0,,0
10/26/2011 0:00,2011,10,0,0,0,sandy loam,0.012,0,,0
10/26/2011 1:00,2011,10,1,0,0,sandy loam,0.012,0,,0
10/26/2011 2:00,2011,10,2,0,0,sandy loam,0.012,0,,0
10/26/2011 3:00,2011,10,3,0,0,sandy loam,0.012,0,,0
10/26/2011 4:00,2011,10,4,0,0,sandy loam,0.012,0,,0
10/26/2011 5:00,2011,10,5,0,0,sandy loam,0.012,0,,0
10/26/2011 6:00,2011,10,6,0,0,sandy loam,0.012,0.001,,0
10/26/2011 7:00,2011,10,7,0,0,sandy loam,0.012,0.005,,0
10/26/2011 8:00,2011,10,8,0,0,sandy loam,0.012,0.015,,0
10/26/2011 9:00,2011,10,9,0,0,sandy loam,0.012,0.027,,0
10/26/2011 10:00,2011,10,10,0,0,sandy loam,0.012,0.044,,0
10/26/2011 11:00,2011,10,11,0,0,sandy loam,0.012,0.052,,0
10/26/2011 12:00,2011,10,12,0,0,sandy loam,0.012,0.052,,0
10/26/2011 13:00,2011,10,13,0,0,sandy loam,0.012,0.047,,0
10/26/2011 14:00,2011,10,14,0,0,sandy loam,0.012,0.044,,0
10/26/2011 15:00,2011,10,15,0,0,sandy loam,0.012,0.035,,0
10/26/2011 16:00,2011,10,16,0,0,sandy loam,0.012,0.021,,0
10/26/2011 17:00,2011,10,17,0,0,sandy loam,0.012,0.008,,0
10/26/2011 18:00,2011,10,18,0,0,sandy loam,0.012,0.001,,0
10/26/2011 19:00,2011,10,19,0,0,sandy loam,0.012,0,,0
10/26/2011 20:00,2011,10,20,0,0,sandy loam,0.012,0,,0
10/26/2011 21:00,2011,10,21,0,0,sandy loam,0.012,0,,0
10/26/2011 22:00,2011,10,22,0,0,sandy loam,0.012,0,,0
10/26/2011 23:00,2011,10,23,0,0,sandy loam,0.012,0,,0
10/27/2011 0:00,2011,10,0,0,1.08,sandy loam,0.01,0,,0
10/27/2011 1:00,2011,10,1,0,0,sandy loam,0.01,0,,0
10/27/2011 2:00,2011,10,2,0,0,sandy loam,0.01,0,,0
10/27/2011 3:00,2011,10,3,0,0,sandy loam,0.01,0,,0
10/27/2011 4:00,2011,10,4,0,0,sandy loam,0.01,0,,0
10/27/2011 5:00,2011,10,5,0,0,sandy loam,0.01,0,,1
10/27/2011 6:00,2011,10,6,0,0,sandy loam,0.01,0.001,,0
10/27/2011 7:00,2011,10,7,0,0,sandy loam,0.01,0.005,,0
10/27/2011 8:00,2011,10,8,0,0,sandy loam,0.01,0.016,,0
10/27/2011 9:00,2011,10,9,0,0,sandy loam,0.01,0.022,,0
10/27/2011 10:00,2011,10,10,0,0,sandy loam,0.01,0.028,,0
10/27/2011 11:00,2011,10,11,0,0,sandy loam,0.01,0.036,,0
10/27/2011 12:00,2011,10,12,0,0,sandy loam,0.01,0.032,,0
10/27/2011 13:00,2011,10,13,0,0,sandy loam,0.01,0.023,,0
10/27/2011 14:00,2011,10,14,0,0,sandy loam,0.01,0.027,,0
10/27/2011 15:00,2011,10,15,0,0,sandy loam,0.01,0.021,,0
10/27/2011 16:00,2011,10,16,0,0,sandy loam,0.01,0.011,,0
10/27/2011 17:00,2011,10,17,0,0,sandy loam,0.01,0.004,,0
10/27/2011 18:00,2011,10,18,0,0,sandy loam,0.01,0.001,,0
10/27/2011 19:00,2011,10,19,0,0,sandy loam,0.01,0,,0
10/27/2011 20:00,2011,10,20,0,0,sandy loam,0.01,0,,0
10/27/2011 21:00,2011,10,21,0,0,sandy loam,0.01,0,,0
10/27/2011 22:00,2011,10,22,0,0,sandy loam,0.01,0,,0
10/27/2011 23:00,2011,10,23,0,0,sandy loam,0.01,0,,0
10/28/2011 0:00,2011,10,0,0,0,sandy loam,0.011,0,,0
10/28/2011 1:00,2011,10,1,0,0,sandy loam,0.011,0,,0
10/28/2011 2:00,2011,10,2,0,0,sandy loam,0.011,0,,0
10/28/2011 3:00,2011,10,3,0,0,sandy loam,0.011,0,,0
10/28/2011 4:00,2011,10,4,0,0,sandy loam,0.011,0,,0
10/28/2011 5:00,2011,10,5,0,0,sandy loam,0.011,0,,0
10/28/2011 6:00,2011,10,6,0,0,sandy loam,0.011,0,,0
10/28/2011 7:00,2011,10,7,0,0,sandy loam,0.011,0.005,,0
10/28/2011 8:00,2011,10,8,0,0,sandy loam,0.011,0.014,,0
10/28/2011 9:00,2011,10,9,0,0,sandy loam,0.011,0.02,,0
10/28/2011 10:00,2011,10,10,0,0,sandy loam,0.011,0.026,,0
10/28/2011 11:00,2011,10,11,0,0,sandy loam,0.011,0.025,,0
10/28/2011 12:00,2011,10,12,0,0,sandy loam,0.011,0.04,,0
10/28/2011 13:00,2011,10,13,0,0,sandy loam,0.011,0.041,,0
10/28/2011 14:00,2011,10,14,0,0,sandy loam,0.011,0.033,,0
10/28/2011 15:00,2011,10,15,0,0,sandy loam,0.011,0.016,,0
10/28/2011 16:00,2011,10,16,0,0,sandy loam,0.011,0.014,,0
10/28/2011 17:00,2011,10,17,0,0,sandy loam,0.011,0.005,,0
10/28/2011 18:00,2011,10,18,0,0,sandy loam,0.011,0.002,,0
10/28/2011 19:00,2011,10,19,0,0,sandy loam,0.011,0.001,,0
10/28/2011 20:00,2011,10,20,0,0,sandy loam,0.011,0.001,,0
10/28/2011 21:00,2011,10,21,1.0414,0,sandy loam,0.011,0.001,,0
10/28/2011 22:00,2011,10,22,0.1524,0,sandy loam,0.011,0,,0
10/28/2011 23:00,2011,10,23,0,0,sandy loam,0.011,0,,0
10/29/2011 0:00,2011,10,0,0,0,sandy loam,0.011,0,,0
10/29/2011 1:00,2011,10,1,0,0,sandy loam,0.011,0,,0
10/29/2011 2:00,2011,10,2,0,0,sandy loam,0.011,0,,0
10/29/2011 3:00,2011,10,3,0,0,sandy loam,0.011,0,,0
10/29/2011 4:00,2011,10,4,0,0,sandy loam,0.011,0,,0
10/29/2011 5:00,2011,10,5,0,0,sandy loam,0.011,0,,0
10/29/2011 6:00,2011,10,6,0,0,sandy loam,0.011,0,,0
10/29/2011 7:00,2011,10,7,0,0,sandy loam,0.011,0.007,,0
10/29/2011 8:00,2011,10,8,0,0,sandy loam,0.011,0.016,,0
10/29/2011 9:00,2011,10,9,0,0,sandy loam,0.011,0.026,,0
10/29/2011 10:00,2011,10,10,0,0,sandy loam,0.011,0.029,,0
10/29/2011 11:00,2011,10,11,0.1778,0,sandy loam,0.011,0.025,,0
10/29/2011 12:00,2011,10,12,0,0,sandy loam,0.011,0.038,,0
10/29/2011 13:00,2011,10,13,0,0,sandy loam,0.011,0.034,,0
10/29/2011 14:00,2011,10,14,0,0,sandy loam,0.011,0.013,,0
10/29/2011 15:00,2011,10,15,0,0,sandy loam,0.011,0.012,,0
10/29/2011 16:00,2011,10,16,0,0,sandy loam,0.011,0.013,,0
10/29/2011 17:00,2011,10,17,0,0,sandy loam,0.011,0.003,,0
10/29/2011 18:00,2011,10,18,0.3302,0,sandy loam,0.011,0.001,,0
10/29/2011 19:00,2011,10,19,0.0254,0,sandy loam,0.011,0,,0
10/29/2011 20:00,2011,10,20,0,0,sandy loam,0.011,0,,0
10/29/2011 21:00,2011,10,21,0,0,sandy loam,0.011,0,,0
10/29/2011 22:00,2011,10,22,0,0,sandy loam,0.011,0.001,,0
10/29/2011 23:00,2011,10,23,0,0,sandy loam,0.011,0.001,,0
10/30/2011 0:00,2011,10,0,0,1.07,sandy loam,0.007,0,,0
10/30/2011 1:00,2011,10,1,0,0,sandy loam,0.007,0,,0
10/30/2011 2:00,2011,10,2,0,0,sandy loam,0.007,0,,0
10/30/2011 3:00,2011,10,3,0,0,sandy loam,0.007,0,,0
10/30/2011 4:00,2011,10,4,0,0,sandy loam,0.007,0,,0
10/30/2011 5:00,2011,10,5,0,0,sandy loam,0.007,0,,1
10/30/2011 6:00,2011,10,6,0,0,sandy loam,0.007,0,,0
10/30/2011 7:00,2011,10,7,0,0,sandy loam,0.007,0.003,,0
10/30/2011 8:00,2011,10,8,0,0,sandy loam,0.007,0.007,,0
10/30/2011 9:00,2011,10,9,0,0,sandy loam,0.007,0.016,,0
10/30/2011 10:00,2011,10,10,0,0,sandy loam,0.007,0.025,,0
10/30/2011 11:00,2011,10,11,0,0,sandy loam,0.007,0.021,,0
10/30/2011 12:00,2011,10,12,0,0,sandy loam,0.007,0.017,,0
10/30/2011 13:00,2011,10,13,0,0,sandy loam,0.007,0.017,,0
10/30/2011 14:00,2011,10,14,0,0,sandy loam,0.007,0.015,,0
10/30/2011 15:00,2011,10,15,0,0,sandy loam,0.007,0.012,,0
10/30/2011 16:00,2011,10,16,0,0,sandy loam,0.007,0.008,,0
10/30/2011 17:00,2011,10,17,0,0,sandy loam,0.007,0.003,,0
10/30/2011 18:00,2011,10,18,0,0,sandy loam,0.007,0.002,,0
10/30/2011 19:00,2011,10,19,0,0,sandy loam,0.007,0.001,,0
10/30/2011 20:00,2011,10,20,0,0,sandy loam,0.007,0.001,,0
10/30/2011 21:00,2011,10,21,0,0,sandy loam,0.007,0,,0
